id,name,type,lat,lon,city,district,pincode
7114008168,"Government Hospital,Regupalem",hospital,17.5178218,82.816752,,"Visakhapatnam",531055
7114008169,"Government Hospital, Penugonda",hospital,16.660554,81.7502975,,"West Godavari",534320
7114008171,"Government Hospital, Yendagandi",hospital,16.6401724,81.5232355,,"West Godavari",534186
7114008175,"Government Hospital, Garugubilli",hospital,18.7111266,83.4941907,,"Vizianagaram",535463
7114008178,"Government Hospital,Balijipeta",hospital,18.6168108,83.530167,,"Vizianagaram",535557
7114008180,"Government Hospital, Golugonda",hospital,17.6774183,82.4720572,,"Visakhapatnam",531084
7114008181,"Government Hospital,Makkuva",hospital,18.6591,83.269693,,"Vizianagaram",535547
7115980651,"Government Hospital, Chennaiahpeta",hospital,18.4714774,83.7788293,,"Srikakulam",532123
7115980652,"Government Hospital,Kurigam",hospital,18.8101553,83.9771349,,"Srikakulam",532455
7115980653,"Government Hospital, Thogaram",hospital,18.3969317,83.8450196,,"Srikakulam",532484
7115980657,"Government Hospital, Mettakkivalasa",hospital,18.4114442,83.9031646,,"Srikakulam",532185
7115980658,"Area Hospital,Tekkali",hospital,18.6015646,84.2386772,,"Srikakulam",532201
7115980663,"Government Hospital, Baruva",hospital,18.8853887,84.5813046,,"Srikakulam",532263
7115980664,"Government Railway Hospital,Palasa",hospital,18.7611632,84.424622,,"Srikakulam",532221
7115980666,"Government Hospital, Seethampeta",hospital,18.695397,83.816622,,"Srikakulam",532443
7115980667,"Prabhutva Ayurveda Speciality Wing Hospital",hospital,18.2964193,83.8951121,,"Srikakulam",532001
7115980670,"Government Hospital, Santhabommali",hospital,18.5364622,84.2024962,,"Srikakulam",532195
7115980671,"RIMS General Hospital",hospital,18.3131952,83.8875065,,"Srikakulam",532001
7115980672,"Government Hospital, Chapara",hospital,18.7705786,84.1831558,,"Srikakulam",532216
7115980676,"Government Hospital, Baleru",hospital,18.858466,83.8454329,,"Srikakulam",532455
7115980677,"Government Hospital,Sompeta",hospital,18.947865,84.584178,,"Srikakulam",532284
7115980679,"Government Hospital,Pundi",hospital,18.6607368,84.3668932,,"Srikakulam",532218
7115980682,"Budithi Hospital",hospital,18.545402,84.011328,,"Srikakulam",532427
7115980683,"Government Hospital, Razam",hospital,18.4490674,83.6594204,,"Srikakulam",532127
7115980685,"Government Hospital, Borivanka",hospital,18.9834672,84.6687384,,"Srikakulam",532322
7115980686,"Government Hospital,Konusulakotturu",hospital,18.5708794,84.1941819,,"Srikakulam",532201
7115980688,"Government Hospital, Boddam",hospital,18.4107994,83.6318858,,"Srikakulam",532148
7115980691,"Government Hospital , Ichapuram",hospital,19.111361,84.685589,,"Srikakulam",532312
7115980692,"Government Hospital,L.N.Peta",hospital,18.6159305,83.9618279,,"Srikakulam",532458
7115980698,"Government Hospital, Haripuram",hospital,18.8471574,84.5027718,,"Srikakulam",532234
7115980699,"Government Hospital,Pathapatnam",hospital,18.7456769,84.0845567,,"Srikakulam",532213
7115980701,"Government Hospital, Battigalluru",hospital,18.86122,84.5804544,,"Srikakulam",532263
7115980704,"Government Hospital, Annavaram",hospital,17.2799819,82.403199,,"Srikakulam",532440
7115980705,"Government Hospital, Ponduru",hospital,18.3514386,83.7596366,,"Srikakulam",532168
7116063009,"Government Hospital,Maddipadu",hospital,15.6223732,80.0222312,,"Prakasam",523211
7116063012,"Government Hospital, Galijerugulla",hospital,15.390633,79.1281846,,"Prakasam",523346
7116063016,"Government Hospital, Kanigiri",hospital,15.402988,79.5045292,,"Prakasam",523230
7116063018,"Government Hospital, Chirala",hospital,15.8517429,80.3868314,,"Prakasam",523155
7116063019,"Railway Hospital, Donakonda",hospital,15.8350503,79.483811,,"Prakasam",523305
7116063020,"Government Hosiptal",hospital,15.745876,80.171261,,"Prakasam",523186
7116063021,"Government Hospital, Thurimella",hospital,15.5174011,78.9825415,,"Prakasam",523372
7116063023,"Government hospital, Pullalacheruvu",hospital,16.1519117,79.4262301,,"Prakasam",523328
7116063027,"Markapuram Area Government hospital",hospital,15.7409968,79.2551833,,"Prakasam",523329
7116063032,"Government Hospital Chatlamitta",hospital,15.8908599,79.2561409,,"Prakasam",
7116063033,"Government Hospital,Venkatadripalem",hospital,16.0521275,79.2170055,,"Prakasam",523327
7116063036,"Government Hospital,Kondapi",hospital,15.413531,79.856289,,"Prakasam",523270
7116063037,"Government Hospital, Sanjeevaraopeta",hospital,15.281437,78.895558,,"Prakasam",523369
7116063038,"Government hospital, Santhamaguluru",hospital,16.119676,79.9530247,,"Prakasam",523302
7116063045,"Government Hospital, Tarlupadu",hospital,15.6588151,79.2254769,,"Prakasam",523332
7116063048,"Government Hospital, Parchuru",hospital,15.9653968,80.2702414,,"Prakasam",523169
7116063049,"Government Hospital, Voletivaripalem",hospital,15.1647643,79.7256455,,"Prakasam",523116
7116063051,"Government General Hospital, Podili",hospital,15.6082088,79.6130691,,"Prakasam",523240
7116063052,"Governament hospital, Yachavaram",hospital,15.7031919,79.0128177,,"Prakasam",523333
7116063053,"Government Hospital, Pusalapadu",hospital,15.5007368,79.0954149,,"Prakasam",523334
7116063056,"Government Hospital,Lingasamudram",hospital,15.0855737,79.7220795,,"Prakasam",523114
7116063057,"Government Hhospital, Chandalur",hospital,15.8008106,79.5968864,,"Prakasam",523167
7116063059,"Government Hospital, Bandlamudi",hospital,15.607975,79.900463,,"Prakasam",523226
7116063060,"Government Hospital, Dronadula",hospital,15.9136319,80.1451202,,"Prakasam",523190
7116063064,"Government General Hospital, Marella",hospital,15.2763388,79.571308,,"Prakasam",523201
7116063065,"Government Hospital, Zarugumalli",hospital,15.3118303,79.9877561,,"Prakasam",523271
7116063066,"Government hospital, Singarayakonda",hospital,15.2429121,80.0144988,,"Prakasam",523101
7116063070,"Government Hospital, Pedda Dornala",hospital,15.9082416,79.0945142,,"Prakasam",523331
7116063073,"Karamchedu Government Hospital",hospital,15.8827961,80.321163,,"Prakasam",523168
7116063074,"District Government Hospital Kandukur",hospital,15.2133153,79.9014117,,"Prakasam",523105
7116063078,"Government Hospital , Naguluppala Padu",hospital,15.6400192,80.1134304,,"Prakasam",523183
7116063079,"Government Hospital,Yaddanapudi",hospital,15.9960541,80.1689557,,"Prakasam",523301
7116063081,"Government Hospital , Cherukuru",hospital,15.9940846,80.38336,,"Prakasam",523169
7116063083,"Government hospital,Annasamudram",hospital,16.0440775,79.5122466,,"Prakasam",523326
7116063086,"Government Hospital",hospital,15.1859797,80.0628926,,"Prakasam",523292
7116149222,"Government Hospital,Jagadevipeta",hospital,14.4791433,80.0774859,,"Sri Potti Sriramulu Nellore",524314
7116149226,"Government Hospital,Vidavaluru",hospital,14.5743211,80.0638319,,"Sri Potti Sriramulu Nellore",524316
7116149227,"Government Hospital, Sydapuram",hospital,14.1759634,79.740391,,"Sri Potti Sriramulu Nellore",524407
7116149232,"Government Hospital, Chittamur",hospital,13.9528086,80.0644964,,"Sri Potti Sriramulu Nellore",524127
7116149239,"Government Hospital, Nayudupeta",hospital,13.9076642,79.899737,,"Sri Potti Sriramulu Nellore",524126
7116149241,"Government Hospital, Kavali",hospital,14.9166624,79.998292,,"Sri Potti Sriramulu Nellore",524201
7116149242,"Government Hospital, Turimerla",hospital,14.6380952,79.9013083,,"Sri Potti Sriramulu Nellore",524317
7116149243,"Government Hospital,Gunapatipalem",hospital,13.9708424,79.9599442,,"Sri Potti Sriramulu Nellore",524415
7116149245,"Sri Pottipati Obul Reddy Government Hospital",hospital,13.6034437,80.0255231,,"Sri Potti Sriramulu Nellore",524401
7116149246,"Government Hospital, Jaladhanki",hospital,14.883736,79.9138507,,"Sri Potti Sriramulu Nellore",524223
7116149252,"Government Hospital, Seetharamapuram",hospital,15.0165428,79.141674,,"Sri Potti Sriramulu Nellore",524311
7116149254,"Government Hospital,Doravarisatram",hospital,13.8136511,79.9493017,,"Sri Potti Sriramulu Nellore",524123
7116149255,"Government Hospital, Duttalur",hospital,14.8460599,79.4131054,,"Sri Potti Sriramulu Nellore",524222
7116149257,"Government Hospital , Atmakur",hospital,15.876337,78.575503,,"Sri Potti Sriramulu Nellore",518422
7116149262,"Government Hospital,Vakadu",hospital,14.0008077,80.0663835,,"Sri Potti Sriramulu Nellore",524415
7116149263,"Government Hospital, Narrawada",hospital,14.8972514,79.418337,,"Sri Potti Sriramulu Nellore",524002
7116293021,"Government Hospital, Kankipadu",hospital,16.4357283,80.7676006,,"Krishna",521151
7116293024,"Government Hospital,Dosakayalapalle",hospital,17.1272265,81.8529028,,"East Godavari",533292
7116293029,"Government Hospital, A.Konduru",hospital,16.9603062,80.6479027,,"Krishna",521226
7116293038,"Government Hospital,Thondangi",hospital,17.245205,82.453841,,"East Godavari",533408
7116293040,"Tiruvuru Government Hospital",hospital,17.1144663,80.6101075,,"Krishna",521235
7116293041,"Government Hospital, Serulanka",hospital,16.6952759,82.1319082,,"East Godavari",533263
7116293046,"Government Hospital, Kesanakurru",hospital,16.6403283,82.1659856,,"East Godavari",533220
7116293049,"Government Hospital, Geddanapalli",hospital,17.20115,82.150688,,"East Godavari",533431
7116293052,"Government Hospital,Rajanagaram",hospital,17.0763489,81.9014249,,"East Godavari",533294
7116293056,"Government Hospital, Kotikesavaram",hospital,17.2027641,81.7709812,,"East Godavari",533290
7116293061,"Government Hospital, Kondapalli",hospital,16.6214759,80.5382224,,"Krishna",521228
7116293062,"Government Hospital, Bikkavolu",hospital,16.96141,82.0469661,,"East Godavari",533343
7116293065,"Government Hospital,Bendamurlanka",hospital,16.444261,81.982303,,"East Godavari",533210
7116293067,"Government Hospital, Agiripalli",hospital,16.685033,80.787802,,"Krishna",521211
7116293072,"Choutapally Government Hospital",hospital,17.0422871,80.6027682,,"Krishna",521227
7116293075,"Government Hospital,Uppalaguptam",hospital,16.5531738,82.093821,,"East Godavari",533222
7116293078,"Government Hospital, Ravikampadu",hospital,17.2306885,82.3723645,,"East Godavari",533408
7116293087,"Government Hospital,Gollaprollu",hospital,17.1570165,82.2893936,,"East Godavari",533445
7116293090,"Government Hospital,Pekeru",hospital,16.7508039,82.118225,,"East Godavari",533263
7116293092,"Guraja Government Hospital",hospital,16.4043438,81.1079236,,"Krishna",521325
7116293093,"Government Hospital, Narendrapuram",hospital,16.6310466,81.9033168,,"East Godavari",533229
7116293095,"Edurumondi Government Hospital",hospital,15.8400863,80.8892612,,"Krishna",521120
7116293096,"Government Hospital, Guduru",hospital,16.2149227,81.0775082,,"Krishna",521149
7116293097,"Government General Hospital,Vella",hospital,16.8241974,82.0612629,,"East Godavari",533255
7116293101,"Government Hospital,Choppella",hospital,16.839997,81.848703,,"East Godavari",533234
7116293105,"Government Hospital,A.V. Nagaram",hospital,17.1910463,82.3997509,,"East Godavari",533447
7116293106,"Challapalli Government Hospital",hospital,16.1207027,80.9277785,,"Krishna",521126
7116293109,"Devapudi Government Hospital",hospital,16.4442273,81.2111329,,"Krishna",521343
7116293119,"Government Hospital, Rayavaram",hospital,16.9003565,82.0020336,,"East Godavari",533346
7116293121,"Sorlagodndi Government Hospital",hospital,15.86362,80.966934,,"Krishna",521120
7116293124,"Area Hospital,Peddapuram",hospital,17.081769,82.1261185,,"East Godavari",533437
7116293128,"Government Hospital, Kirlampudi",hospital,17.201998,82.181185,,"East Godavari",533431
7116293131,"Government Hospital,Peruru",hospital,16.5465379,81.9849631,,"East Godavari",533218
7116293134,"Government Hospital,Kothalanka",hospital,16.632073,82.138508,,"East Godavari",533216
7116293137,"Government Hospital,Katuru",hospital,16.4248044,80.8621926,,"Krishna",521164
7116293138,"Government Hospital Kotananduru",hospital,17.477112,82.498949,,"East Godavari",533407
7116293140,"Government Hospital, Kalidindi",hospital,16.505681,81.293499,,"Krishna",521344
7116293144,"Gantasala Government Hospital",hospital,16.1698392,80.9466338,,"Krishna",521133
7116293161,"Government Hospital,Vanapalli",hospital,16.6837256,81.9467123,,"East Godavari",533228
7116293167,"Area Hospital, Ramachandrapuram",hospital,16.8332614,82.0317054,,"East Godavari",533255
7116293171,"Government Hospital, Korukonda",hospital,17.169486,81.8347822,,"East Godavari",533289
7116293173,"Penuganchiprolu Government Hospital",hospital,16.9083333,80.2378812,,"Krishna",521190
7116293177,"Government Hospital,Kothapeta",hospital,16.718281,81.894087,,"East Godavari",533223
7116293180,"Government Hospital,Vissannapeta",hospital,16.9386437,80.7817705,,"Krishna",521215
7116293181,"Goverment Hospital, Bhimanapalli",hospital,16.586771,82.068169,,"East Godavari",533222
7116293189,"Government Hospital,Dangeru",hospital,16.7349887,82.0795379,,"East Godavari",533306
7116293196,"Area Hospital,Rampachodavaram",hospital,17.4306235,81.7771418,,"East Godavari",533288
7116293205,"Government Hospital,Vubalanka",hospital,16.773785,81.831025,,"East Godavari",533237
7116293208,"Government Hospital, Sakhinetipalli",hospital,16.4041734,81.7574992,,"East Godavari",533251
7116293210,"Sub-District Hospital, Gudiwada",hospital,16.4347597,80.9914406,,"Krishna",521301
7116293213,"Government Hospital, Katravulapalli",hospital,17.1288392,82.0827381,,"East Godavari",533437
7116293216,"Government Hospital,Karapa",hospital,16.89914,82.167114,,"East Godavari",533462
7116293219,"Government Hospital,Pidathamamidi",hospital,17.3483848,81.9622349,,"East Godavari",533284
7116293222,"Government General Hospital",hospital,16.9557132,82.2273127,,"East Godavari",533001
7116293224,"ESI Hospital",hospital,16.5196036,80.668182,,"Krishna",520004
7173967451,"Omega",hospital,16.31628,80.4721265,,,
7244078695,"Homeopathy hospital",hospital,16.4421212,80.9911148,,,
7244313015,Unknown,hospital,16.5774998,82.0063828,,,
7786364817,"Svdp Hospital",hospital,18.7653489,84.4178744,,"Srikakulam",532222
7786364818,"Vennila Hospital",hospital,18.6943154,84.4399888,,"Srikakulam",532222
7786364820,"Dr. Kella Venkatarao Hospital",hospital,18.2999999,83.8948131,,"Srikakulam",532001
7786364821,"Dr Madhu Hospital",hospital,18.3070871,83.8928526,,"Srikakulam",532001
7786364822,"Pundi Hospital",hospital,18.662607,84.372358,,"Srikakulam",532218
7786364823,"S.A.N. Children's Hospital",hospital,18.3057836,83.8941554,,"Srikakulam",532001
7786364825,"Suraksha Kidney & Maternity Centre",hospital,18.3133253,83.8956032,,"Srikakulam",532001
7786364826,"Parthiv Hospital",hospital,18.3072952,83.8973497,,"Srikakulam",532001
7786364827,"Dr.Sanjeev Hospital",hospital,18.6631264,84.3728269,,"Srikakulam",532218
7786364830,"Dr Sheila Eye Hospital",hospital,18.7650146,84.4188224,,"Srikakulam",532222
7786364834,"Sanjay Hospital",hospital,18.66269,84.37349,,"Srikakulam",532218
7786364835,"Sri Vishnavi Ganesh Doctor'S Plaza",hospital,18.306725,83.894548,,"Srikakulam",532001
7786364836,"Dr.L. Suryalingam Hospital",hospital,18.2933037,83.8962327,,"Srikakulam",532001
7786364838,"Sukhibava Hospital",hospital,18.2893051,83.9055983,,"Srikakulam",532001
7786364839,"S.V. Hospital",hospital,18.3069118,83.893269,,"Srikakulam",532001
7786364840,"Siri Hospital",hospital,18.276062,83.902446,,"Srikakulam",532001
7786364841,"Dwarakamai Hospital",hospital,18.3079069,83.8953372,,"Srikakulam",532001
7786364843,"Dr Sasikala Hospital",hospital,18.3023799,83.8963732,,"Srikakulam",532001
7786364844,"Sri Harinarayana Hospital",hospital,18.2901119,83.8967505,,"Srikakulam",532001
7786364845,"Anuradha Hospital",hospital,18.2886198,83.896217,,"Srikakulam",532001
7786364846,"Dr Balakrishna Hospital",hospital,18.7640506,84.4184564,,"Srikakulam",532222
7786364847,"Prem Hospital",hospital,18.3052636,83.8969895,,"Srikakulam",532001
7786364848,"Kamala Hospital",hospital,18.305061,83.899076,,"Srikakulam",532001
7786364849,"Dr . Sridhar Hospital",hospital,18.307579,83.892814,,"Srikakulam",532001
7786364850,"Oxygen Hospital",hospital,18.7645122,84.4195735,,"Srikakulam",532222
7786364851,"Dr.Golivi Hospital",hospital,18.3136668,83.895177,,"Srikakulam",532001
7786364854,"Dr.Caps Memorial Society",hospital,18.2766065,83.8960997,,"Srikakulam",532001
7786364856,"Dr Malleswara Rao Hospital",hospital,18.7639182,84.4207399,,"Srikakulam",532222
7786364858,"New Oxyzen Hospital",hospital,18.7641187,84.4169469,,"Srikakulam",532222
7786364860,"Padma Hospital",hospital,18.762265,84.4198649,,"Srikakulam",532222
7786364862,"Vandana Nursing Home",hospital,18.2824841,83.8987348,,"Srikakulam",532001
7786364863,"Dinesh Eye Hospital",hospital,18.3083461,83.8929577,,"Srikakulam",532001
7786364864,"Sri Srinivasa Maternity Hospital",hospital,18.3053496,83.8970004,,"Srikakulam",532001
7786364865,"Rainbow Hospitals",hospital,18.306563,83.893845,,"Srikakulam",532001
7786364866,"Varenya Oopiri Chest Hospital",hospital,18.3059933,83.893564,,"Srikakulam",532001
7786364870,"Eswar Eye Hospital",hospital,18.294203,83.8935153,,"Srikakulam",532001
7786364871,"Sri Krishna Hospital",hospital,18.7631364,84.4181344,,"Srikakulam",532222
7786364872,"R.k Hospital",hospital,18.3068417,83.8945383,,"Srikakulam",532001
7786364874,"Sri Sanjeevani Naturecure Hospital",hospital,18.761619,84.4188,,"Srikakulam",532222
7786364875,"Dr. Vijayakumar Children's Hospital",hospital,18.762138,84.42748,,"Srikakulam",532222
7786364876,"Vijaya Narayana Hospital",hospital,18.7633444,84.4263158,,"Srikakulam",532222
7786364877,"Care Hospitals",hospital,18.30595,83.893603,,"Srikakulam",532001
7786364880,"Sindhuja Nursing Home",hospital,18.6628514,84.3728229,,"Srikakulam",532218
7786364881,"Life Hospital",hospital,18.3056749,83.8930275,,"Srikakulam",532001
7786364882,"Tirumala Maternity & Surgical Hospital",hospital,18.3016242,83.9031396,,"Srikakulam",532001
7786364883,"Sri Venkateswara Nursing Home",hospital,18.662774,84.372771,,"Srikakulam",532218
7786364884,"Janani Mother And Child Hospital",hospital,18.305423,83.893042,,"Srikakulam",532001
7786364885,"Vijaya Hospital",hospital,18.3057754,83.896696,,"Srikakulam",532001
7786891159,"Praja Hospital",hospital,18.5759145,83.3533681,,"Vizianagaram",535558
7786891161,"Gayathri Nursing Home",hospital,18.6157534,83.5239182,,"Vizianagaram",535557
7786891165,"Kolaparthi Multi Speciality Hospital",hospital,18.1050466,83.1377727,,"Vizianagaram",535145
7786891166,"Swamy Hospital",hospital,18.7740507,83.4245325,,"Vizianagaram",535501
7786891167,"Sri Venkateswara Hospital",hospital,18.5738056,83.3464774,,"Vizianagaram",535558
7786891169,"ESI Hospital",hospital,18.2863043,83.5409231,,"Vizianagaram",535101
7786891172,"Bhanu Prasad Hospital",hospital,18.7816976,83.4267978,,"Vizianagaram",535501
7786891175,"Maruthi Hospital",hospital,18.1670949,83.4490994,,"Vizianagaram",535217
7786891176,"Bhavani Multi Speciality Dental Hospital",hospital,18.5175182,83.2029783,,"Vizianagaram",535591
7786891177,"Sri Rama Nursing Home",hospital,18.6598048,83.2681403,,"Vizianagaram",535547
7786891179,"Leprasy Hospital",hospital,18.7675648,83.4301608,,"Vizianagaram",535501
7786891180,"Sri Vijaya Hospital",hospital,18.3013684,83.560301,,"Vizianagaram",535128
7786891182,"Meenakshi Hospital & Dental Care",hospital,18.3081883,83.5667173,,"Vizianagaram",535128
7786891183,"Raja Simha Children's Hospital",hospital,18.776746,83.425261,,"Vizianagaram",535501
7786891185,"Sri Venkata Sai Multi Specialty Hospital",hospital,17.8951943,83.1863316,,"Vizianagaram",535183
7786891186,"Gopinath Hospital",hospital,18.5712049,83.3474548,,"Vizianagaram",535558
7786891188,"Vandana Hospital",hospital,18.771155,83.422401,,"Vizianagaram",535501
7786891189,"Sowndarya ENT Hospital",hospital,18.7817374,83.4267443,,"Vizianagaram",535501
7786891194,"Sri Sai Hospital",hospital,18.7721601,83.4230691,,"Vizianagaram",535501
7786891195,"Vasudha Mother And Children Hospital",hospital,18.2803221,83.3372593,,"Vizianagaram",535270
7786891197,"Padmaja Hospital",hospital,18.7772273,83.4247089,,"Vizianagaram",535501
7786891200,"Sharma Hospital",hospital,18.1389517,83.3024885,,"Vizianagaram",535215
7786891201,"Niharika Hospital",hospital,17.8999331,83.1856362,,"Vizianagaram",535183
7786891202,"Laxmi Hospital",hospital,18.5191784,83.2085944,,"Vizianagaram",535591
7786891205,"Government Hospital",hospital,18.662253,83.3716906,,"Vizianagaram",535546
7786891209,"Choudary Hospital and Diagnostics",hospital,18.7755905,83.425884,,"Vizianagaram",535522
7786891212,"Sri Venkatarama Children's Hospital",hospital,18.5732391,83.3548004,,"Vizianagaram",535558
7786891213,"Government Hospital",hospital,18.1408598,83.2987045,,"Vizianagaram",535215
7786891215,"Sudha Orthopaedic Hospital",hospital,18.776522,83.425324,,"Vizianagaram",535501
7786891217,"Raghu Nursing Home",hospital,18.516766,83.2062944,,"Vizianagaram",535591
7786891218,"Ramarajyam Hospital",hospital,18.5751124,83.3511082,,"Vizianagaram",535558
7786891219,"Suneetha Tallipilla Hospital",hospital,18.573458,83.3583459,,"Vizianagaram",535558
7786891220,"Simhachalam Hospital",hospital,18.093818,83.5535387,,"Vizianagaram",535204
7786891221,"Jyothi Hospital",hospital,18.5201954,83.198378,,"Vizianagaram",535591
7786891223,"Dr. B Ramarao Hospital",hospital,17.8976322,83.1862515,,"Vizianagaram",535183
7786891227,"St. Joseph's Hospital",hospital,18.5740872,83.3484069,,"Vizianagaram",535558
7786956541,"Government Hospital",hospital,18.0944637,83.3866502,,"Vizianagaram",535004
7786956542,"Archana Bhaskar Nursing Home",hospital,18.118877,83.402805,,"Vizianagaram",535001
7786956545,"Venkatadri Hospital",hospital,18.1016859,83.4147071,,"Vizianagaram",535002
7786956550,"Queens NRI Hospital",hospital,18.1175223,83.4012528,,"Vizianagaram",535001
7786956551,"Sree Hospitals",hospital,18.1112799,83.4153279,,"Vizianagaram",535002
7786956553,"Pavan Eye Hospital",hospital,18.1037988,83.4089703,,"Vizianagaram",535002
7786956556,"Sri Varma Hospital",hospital,18.1266703,83.3876952,,"Vizianagaram",535003
7786956559,"Leprosy Mission Hospital",hospital,18.064523,83.39122,,"Vizianagaram",535005
7786956560,"Dr. Rehman Memorial Hospital",hospital,18.1174132,83.3916056,,"Vizianagaram",535003
7786956562,"Prabhakar Rao Hospital",hospital,18.122573,83.4123782,,"Vizianagaram",535002
7786956565,"Swamy Eye Hospial",hospital,18.0998794,83.4014713,,"Vizianagaram",535001
7786956570,"Chandamama Children Hospital",hospital,18.1204365,83.4016744,,"Vizianagaram",535001
7786956572,"Padmaja Hospital",hospital,18.1069436,83.3965067,,"Vizianagaram",535001
7786956573,"Care N Cure Children Hospital",hospital,18.1105936,83.4182997,,"Vizianagaram",535002
7786956575,"Gadam Dental Hospital",hospital,18.10459,83.407775,,"Vizianagaram",535002
7786956578,"Aishwarya Hospital",hospital,18.112766,83.412955,,"Vizianagaram",535002
7786956581,"Surya Hospital",hospital,18.1039237,83.4077898,,"Vizianagaram",535002
7786956583,"D.J Hospitals",hospital,18.1146474,83.4138637,,"Vizianagaram",535002
7786956584,"M.S. Hospital",hospital,18.109632,83.4194215,,"Vizianagaram",535002
7786956585,"Dr. P.V.G. Raju Rotary Health Centre",hospital,18.108938,83.411671,,"Vizianagaram",535002
7786956588,"Matha Hospital",hospital,18.1104755,83.4211452,,"Vizianagaram",535002
7786956593,"Government Hospital",hospital,18.1057468,83.4186722,,"Vizianagaram",535002
7786956595,"Sai Ramya Hospital",hospital,18.1184121,83.3887028,,"Vizianagaram",535003
7786956597,"BSA Hospital",hospital,18.1104884,83.3900713,,"Vizianagaram",535003
7786956598,"Gayatri Hospital",hospital,18.1105217,83.4186318,,"Vizianagaram",535002
7786956599,"Dr. Y. V. Siva Sankara Murty Children Hospital",hospital,18.0990583,83.4163525,,"Vizianagaram",535002
7787057180,"Bethany Christian Hospital",hospital,17.8027947,83.347569,,"Visakhapatnam",530041
7787057181,"Dr. Adams Hospital",hospital,17.7998444,83.3508178,,"Visakhapatnam",530048
7787057184,"Master Homeo Vaidyalayam",hospital,17.7341833,83.298429,,"Visakhapatnam",530016
7787057185,"Dr. Hedgewar School Hospital",hospital,17.8830152,83.3251813,,"Visakhapatnam",530052
7787057188,"Ramakrishna ENT Hospital",hospital,17.8118168,83.3557704,,"Visakhapatnam",530048
7787057191,"Day & Night Hospital",hospital,17.7289618,83.310741,,"Visakhapatnam",530016
7787057192,"NRI General Hospital",hospital,17.921695,83.426394,,"Visakhapatnam",531162
7787057193,"ESI Hospital",hospital,17.927652,83.423953,,"Visakhapatnam",531163
7787057196,"Sanjivi Hospital",hospital,17.743927,83.328678,,"Visakhapatnam",530022
7787057199,"Government Hospital",hospital,17.735493,83.296865,,"Visakhapatnam",530016
7787057201,"Sai Spoorthy Hospital",hospital,17.7274681,83.3043823,,"Visakhapatnam",530016
7787057202,"Amma Hospital",hospital,17.7468553,83.3307524,,"Visakhapatnam",530017
7787057203,"Sandhya Eye Hospitals",hospital,17.7322507,83.3169337,,"Visakhapatnam",530016
7787057204,"Arogya Hospital",hospital,17.9310994,83.427302,,"Visakhapatnam",531163
7787057207,"Sri Krishna Hospital And Mrudula Kidney Centre",hospital,17.7398696,83.3381086,,"Visakhapatnam",530017
7787057208,"Ramkumar Hospital",hospital,17.7347439,83.2989253,,"Visakhapatnam",530016
7787057209,"Reddy Hospital",hospital,17.7295515,83.3099357,,"Visakhapatnam",530016
7787057210,"Kalavathy Maternity Hospital",hospital,17.7301424,83.2912686,,"Visakhapatnam",530016
7787057211,"S.V Hospital",hospital,17.7315298,83.2982102,,"Visakhapatnam",530016
7787057212,"Naidu Hospital",hospital,17.8948381,83.4480273,,"Visakhapatnam",531163
7787057214,"Lakshmi Gayathri Hospital",hospital,17.7360864,83.2988976,,"Visakhapatnam",530016
7787057217,"Saroja Hospital",hospital,17.733482,83.300686,,"Visakhapatnam",530016
7787057218,"Surya Hospital",hospital,17.8059869,83.3397326,,"Visakhapatnam",530041
7787057220,"A1 Hospital",hospital,17.739424,83.2994272,,"Visakhapatnam",530016
7787057222,"Mukyamantri Arogya Kendram",hospital,17.8952319,83.4451285,,"Visakhapatnam",531163
7787057223,"CARE Hospitals",hospital,17.7275716,83.294103,,"Visakhapatnam",530016
7787057224,"Surya Nursing Home",hospital,17.9321277,83.423704,,"Visakhapatnam",531162
7787057225,"Medi Cos Den Hospital",hospital,17.7636399,83.3591053,,"Visakhapatnam",530045
7787057226,"Sri Surya Hospital",hospital,17.7427806,83.340338,,"Visakhapatnam",530017
7787057228,"Sri Krishna Hospital",hospital,17.7346615,83.3003628,,"Visakhapatnam",530016
7787057232,"Ujhwal Hospitals",hospital,17.8131242,83.3555939,,"Visakhapatnam",530048
7787057233,"Navratna Kesava Rao Hospital",hospital,17.8900803,83.4536651,,"Visakhapatnam",531163
7787057234,"Dr. Kamalamma Hospital",hospital,17.7289528,83.2936785,,"Visakhapatnam",530016
7787057235,"National Orthopaedic Centre",hospital,17.7364007,83.3116732,,"Visakhapatnam",530013
7787057240,"Vivekanandha Hospital",hospital,17.7318218,83.2982472,,"Visakhapatnam",530016
7787057241,"Government ENT Hospital",hospital,17.745865,83.3141989,,"Visakhapatnam",530013
7787057242,"Padmavathi Hospital",hospital,17.7414689,83.3075918,,"Visakhapatnam",530013
7787057245,"GITAM Hospital",hospital,17.7846774,83.3746555,,"Visakhapatnam",530045
7787057249,"Krishnaveni Hospital",hospital,17.7301583,83.2947484,,"Visakhapatnam",530016
7787057256,"Morpheus Padmasri International IVF Centre",hospital,17.7380243,83.3034712,,"Visakhapatnam",530016
7787057259,"GK's Rainbow Dental Superspeciality Hospital",hospital,17.8024524,83.3535257,,"Visakhapatnam",530041
7787057260,"Krishna Children Hospital",hospital,17.7289115,83.293632,,"Visakhapatnam",530016
7787057261,"Master Homoeo Home",hospital,17.7274279,83.3077406,,"Visakhapatnam",530016
